meanmodel_sse,meanmodel_mse,meanmodel_median,modmeanmodel_sse,modmeanmodel_mse,modmeanmodel_median,zeromodel_sse,zeromodel_mse,zeromodel_median,linregmodel_sse,linregmodel_mse,linregmodel_median,incrmodel_sse,incrmodel_mse,incrmodel_median,sse_diffs_to_meanmodel,mse_diffs_to_meanmodel,sse_diffs_to_modmeanmodel,mse_diffs_to_modmeanmodel,sse_diffs_to_zeromodel,mse_diffs_to_zeromodel,sse_diffs_to_linregmodel,mse_diffs_to_linregmodel
678.852157943067,0.5568926644323765,0.0009182736455463729,669.9072543617997,0.5495547615765379,0.0,644.0,0.5283018867924528,0.0,1071.8662376217985,0.8792996206905648,0.006866536328796394,1044.1570710671626,0.8565685570690423,0.003794619092522465,-365.3049131240956,-0.29967589263666583,-374.24981670536295,-0.3070137954925044,-400.15707106716263,-0.3282666702765895,27.709166554635885,0.02273106362152244
304.86868686868684,0.25705622838843745,0.0009182736455463729,297.89990817263543,0.2511803610224582,0.0,302.0,0.25463743676222594,0.0,640.3829253131232,0.5399518763179791,0.005784508908545688,339.0668517628591,0.2858911060395102,0.002366843074442763,-34.19816489417224,-0.028834877651072732,-41.16694359022364,-0.03471074501705196,-37.06685176285907,-0.031253669277284235,301.31607355026415,0.25406077027846896
295.6887052341598,0.2413785348850284,0.0009182736455463729,288.9494949494949,0.23587713873428157,0.0,281.0,0.22938775510204082,0.0,573.8422376602073,0.4684426429879243,0.0056764755730686345,271.42774720762566,0.22157367118989849,0.0009795738511107627,24.260958026534126,0.019804863695129904,17.521747741869262,0.01430346754438308,9.572252792374343,0.007814083912142333,302.4144904525816,0.24686897179802583
270.1010101010101,0.2245228679143891,0.0009182736455463729,263.8852157943067,0.2193559566037462,0.0,264.0,0.2194513715710723,0.0,524.8171110728241,0.4362569501852237,0.005073466268696941,259.9210920528134,0.21606075814863954,0.0009072977535068869,10.179918048196726,0.00846210976574957,3.9641237414933244,0.0032951984551066738,4.078907947186622,0.00339061342243277,264.8960190200107,0.22019619203658417
205.78696051423324,0.1722066615181868,0.0009182736455463729,198.8696051423324,0.16641807961701457,0.0,186.0,0.15564853556485356,0.0,493.1522571536071,0.4126797130992528,0.004139527975940862,226.81625669481838,0.1898043989077978,0.0006968473514951208,-21.029296180585135,-0.017597737389610985,-27.946651552485974,-0.02338631929078322,-40.81625669481838,-0.03415586334294424,266.3360004587887,0.22287531419145498
204.53810835629017,0.1660211918476381,0.0009182736455463729,196.3792470156107,0.15939873946072297,0.0,192.0,0.15584415584415584,0.0,409.07722037398366,0.3320431983555062,0.003600093891871773,224.79509608745732,0.18246355201904005,0.0005626319076040861,-20.256987731167158,-0.016442360171401937,-28.415849071846623,-0.023064812558317077,-32.795096087457324,-0.026619396174884208,184.28212428652634,0.14957964633646617
279.46280991735534,0.22573732626603824,0.0009182736455463729,273.0964187327824,0.22059484550305525,0.0,264.0,0.21324717285945072,0.0,529.8562028392378,0.42799370180875423,0.0033067832375418024,265.548957561921,0.21449835021156785,0.0005121009035468518,13.913852355434358,0.011238976054470384,7.547461170861425,0.006096495291487397,-1.5489575619209859,-0.0012511773521171332,264.3072452773168,0.21349535159718638
417.9770431588612,0.33626471694196397,0.0009182736455463729,404.9605142332414,0.3257928513541765,0.0,417.0,0.335478680611424,0.0,752.2936648049624,0.6052241872928097,0.0032686767630477503,339.8437360295673,0.2734060627751949,0.00046982362238538934,78.13330712929388,0.06285865416676906,65.11677820367407,0.0523867885789816,77.15626397043269,0.06207261783622908,412.4499287753951,0.3318181245176148
216.67401285583105,0.17403535169143056,0.0009182736455463729,207.91276400367312,0.16699820401901455,0.0,218.0,0.1751004016064257,0.0,529.4108680672795,0.42522961290544536,0.003293695726616595,234.49164232820198,0.18834670066522247,0.0004419807098809143,-17.817629472370925,-0.01431134897379191,-26.57887832452886,-0.021348496646207915,-16.491642328201976,-0.013246299058796762,294.9192257390775,0.2368829122402229
218.20293847566575,0.17740076298834614,0.0009182736455463729,211.0964187327824,0.17162310466079872,0.0,207.0,0.16829268292682928,0.0,524.2481141226328,0.4262179789614901,0.0030880157857271838,208.08721861860906,0.1691766005029342,0.0004903514497522785,10.115719857056689,0.00822416248541194,3.0092001141733533,0.0024465041578645152,-1.0872186186090573,-0.0008839175761049256,316.16089550402376,0.2570413784585559
195.55463728191,0.16460828054032828,0.0009182736455463729,187.67584940312213,0.15797630421138226,0.0,186.0,0.15656565656565657,0.0,356.5429570232682,0.30012033419467016,0.0030796810538848826,203.76196050692982,0.17151680177350995,0.0004998163953377562,-8.20732322501982,-0.006908521233181669,-16.086111103807696,-0.01354049756212769,-17.761960506929825,-0.014951145207853372,152.78099651633835,0.1286035324211602
148.48852157943068,0.12374043464952557,0.0009182736455463729,141.91368227731866,0.11826140189776554,0.0,138.0,0.115,0.0,420.2848391238223,0.35023736593651855,0.00278159513723641,164.28441947525903,0.13690368289604918,0.0003947630372919404,-15.795897895828347,-0.01316324824652361,-22.37073719794037,-0.018642280998283633,-26.28441947525903,-0.021903682896049173,256.00041964856325,0.21333368304046937
