meanmodel_sse,meanmodel_mse,meanmodel_median,modmeanmodel_sse,modmeanmodel_mse,modmeanmodel_median,zeromodel_sse,zeromodel_mse,zeromodel_median,linregmodel_sse,linregmodel_mse,linregmodel_median,incrmodel_sse,incrmodel_mse,incrmodel_median,sse_diffs_to_meanmodel,mse_diffs_to_meanmodel,sse_diffs_to_modmeanmodel,mse_diffs_to_modmeanmodel,sse_diffs_to_zeromodel,mse_diffs_to_zeromodel,sse_diffs_to_linregmodel,mse_diffs_to_linregmodel
678.852157943067,0.5568926644323765,0.0009182736455463729,669.9072543617997,0.5495547615765379,0.0,644.0,0.5283018867924528,0.0,1071.8662376217985,0.8792996206905648,0.006866536328796394,663.2195946861664,0.5440685764447633,0.0018756430880864825,15.632563256900653,0.012824087987613253,6.687659675633313,0.005486185131774679,-19.219594686166374,-0.01576668965231043,408.64664293563214,0.3352310442458015
304.86868686868684,0.25705622838843745,0.0009182736455463729,297.89990817263543,0.2511803610224582,0.0,302.0,0.25463743676222594,0.0,640.3829253131232,0.5399518763179791,0.005784508908545688,303.2465439691888,0.2556884856401255,0.0014013167291509938,1.6221428994980442,0.001367742748311973,-5.3466357965533575,-0.004508124617667253,-1.2465439691887923,-0.0010510488778995297,337.13638134393443,0.28426339067785367
295.6887052341598,0.2413785348850284,0.0009182736455463729,288.9494949494949,0.23587713873428157,0.0,281.0,0.22938775510204082,0.0,573.8422376602073,0.4684426429879243,0.0056764755730686345,280.51217682078277,0.22898953209859818,0.0012709074840322018,15.176528413377014,0.012389002786430209,8.43731812871215,0.006887606635683385,0.48782317921723006,0.00039822300344263817,293.3300608394245,0.23945311088932614
270.1010101010101,0.2245228679143891,0.0009182736455463729,263.8852157943067,0.2193559566037462,0.0,264.0,0.2194513715710723,0.0,524.8171110728241,0.4362569501852237,0.005073466268696941,252.18865627678156,0.20963313073714177,0.000978682692913269,17.912353824228546,0.014889737177247342,11.696559517525145,0.009722825866604445,11.811343723218442,0.009818240833930542,272.62845479604255,0.22662381944808194
205.78696051423324,0.1722066615181868,0.0009182736455463729,198.8696051423324,0.16641807961701457,0.0,186.0,0.15564853556485356,0.0,493.1522571536071,0.4126797130992528,0.004139527975940862,179.18701117402702,0.14994728968537827,0.0010019682419145893,26.599949340206223,0.022259371832808544,19.682593968305383,0.01647078993163631,6.81298882597298,0.005701245879475292,313.96524597958006,0.2627324234138745
204.53810835629017,0.1660211918476381,0.0009182736455463729,196.3792470156107,0.15939873946072297,0.0,192.0,0.15584415584415584,0.0,409.07722037398366,0.3320431983555062,0.003600093891871773,181.06763935313015,0.14697048648793032,0.0009760083959720865,23.47046900316002,0.019050705359707792,15.311607662480554,0.012428252972792653,10.932360646869853,0.008873669356225522,228.00958102085352,0.1850727118675759
279.46280991735534,0.22573732626603824,0.0009182736455463729,273.0964187327824,0.22059484550305525,0.0,264.0,0.21324717285945072,0.0,529.8562028392378,0.42799370180875423,0.0033067832375418024,317.37097084467905,0.2563578116677537,0.0010480445017461404,-37.908160927323706,-0.03062048540171544,-44.27455211189664,-0.03576296616469843,-53.37097084467905,-0.04311063880830296,212.48523199455872,0.17163589014100056
417.9770431588612,0.33626471694196397,0.0009182736455463729,404.9605142332414,0.3257928513541765,0.0,417.0,0.335478680611424,0.0,752.2936648049624,0.6052241872928097,0.0032686767630477503,382.1659994440049,0.3074545450072445,0.0007975973883320477,35.81104371485628,0.028810171934719464,22.794514789236473,0.01833830634693201,34.83400055599509,0.02802413560417949,370.1276653609575,0.2977696422855652
216.67401285583105,0.17403535169143056,0.0009182736455463729,207.91276400367312,0.16699820401901455,0.0,218.0,0.1751004016064257,0.0,529.4108680672795,0.42522961290544536,0.003293695726616595,213.30978203906676,0.17133315826431064,0.0007512188157376544,3.364230816764291,0.0027021934271199144,-5.397018035393643,-0.004334954245296091,4.690217960933239,0.003767243342115062,316.1010860282127,0.25389645464113475
218.20293847566575,0.17740076298834614,0.0009182736455463729,211.0964187327824,0.17162310466079872,0.0,207.0,0.16829268292682928,0.0,524.2481141226328,0.4262179789614901,0.0030880157857271838,207.50517995535512,0.16870339833768708,0.000717324179437682,10.697758520310629,0.008697364650659067,3.591238777427293,0.0029197063231116427,-0.5051799553551177,-0.00041071541085779817,316.7429341672777,0.25751458062380306
