meanmodel_sse,meanmodel_mse,meanmodel_median,modmeanmodel_sse,modmeanmodel_mse,modmeanmodel_median,zeromodel_sse,zeromodel_mse,zeromodel_median,linregmodel_sse,linregmodel_mse,linregmodel_median,incrmodel_sse,incrmodel_mse,incrmodel_median,sse_diffs_to_meanmodel,mse_diffs_to_meanmodel,sse_diffs_to_modmeanmodel,mse_diffs_to_modmeanmodel,sse_diffs_to_zeromodel,mse_diffs_to_zeromodel,sse_diffs_to_linregmodel,mse_diffs_to_linregmodel
132.33608815427,0.1072415625237196,0.0,127.19559228650138,0.1030758446406008,0.0,122.0,0.09886547811993517,0.0,280.64266439319425,0.227425173738407,0.0028263915707102197,138.0936933563754,0.11190736900840795,6.087403892587632e-5,-5.757605202105424,-0.0046658064846883535,-10.89810106987403,-0.008831524367807153,-16.09369335637541,-0.013041890888472782,142.54897103681884,0.11551780472999906
280.811753902663,0.22719397564940372,0.0,276.0027548209366,0.2233031996933144,0.0,279.0,0.22572815533980584,0.0,492.142718030727,0.39817372008958496,0.002872039500776093,235.40687983063856,0.19045864063967521,4.6909494346365486e-5,45.40487407202443,0.036735335009728504,40.59587499029806,0.0328445590536392,43.59312016936144,0.03526951470013062,256.73583820008844,0.20771507944990975
189.68962350780532,0.15371930592204644,0.0,182.77134986225894,0.14811292533408343,0.0,182.0,0.14748784440842788,0.0,362.69293548851766,0.29391647932618936,0.002669395890580786,179.0552673664612,0.14510151326293452,4.78796666482979e-5,10.634356141344114,0.008617792659111917,3.7160824957977354,0.003011412071148911,2.9447326335387913,0.002386331145493359,183.63766812205645,0.14881496606325484
182.79614325068874,0.14741624455700705,0.0,177.25160697887975,0.14294484433780624,0.0,175.0,0.14112903225806453,0.0,309.5102246353339,0.24960501986720474,0.002187373806470001,162.73987466033498,0.13124183440349596,4.6210738130089704e-5,20.056268590353767,0.016174410153511093,14.511732318544773,0.011703009934310282,12.260125339665024,0.009887197854568569,146.7703499749989,0.11836318546370878
142.66574839302115,0.11948555141794066,0.0,136.17998163452708,0.11405358595856539,0.0,133.0,0.11139028475711893,0.0,312.44371277503865,0.2616781514028799,0.0019074182904394745,123.57771544805966,0.10349892416085399,8.096155104078451e-5,19.088032944961483,0.015986627257086675,12.602266186467418,0.010554661797711404,9.422284551940336,0.00789136059626494,188.86599732697897,0.15817922724202593
192.43250688705234,0.15890380420070382,0.0,186.58861340679522,0.15407812832931067,0.0,177.0,0.14616019818331957,0.0,355.6446286256729,0.29367847120204205,0.00163327808484465,181.3541846943815,0.14975572641980306,5.5500010549901895e-5,11.07832219267084,0.009148077780900765,5.234428712413717,0.004322401909507612,-4.354184694381502,-0.003595528236483486,174.2904439312914,0.143922744782239
139.20477502295685,0.11226191534109424,0.0,134.80073461891644,0.10871026985396487,0.0,138.0,0.11129032258064517,0.0,338.2019057268269,0.2727434723603443,0.001276985615413292,128.71469034708622,0.10380216963474695,3.2615179118065485e-5,10.490084675870634,0.00845974570634729,6.086044271830218,0.00490810021921792,9.285309652913782,0.007488152945898219,209.4872153797407,0.16894130272559735
149.5858585858586,0.12092632060295765,0.0,145.93480257116624,0.11797477976650464,0.0,147.0,0.11883589329021826,0.0,262.69489744451863,0.21236450884763025,0.0008072776922265923,148.79726208110992,0.12028881332345183,2.019393750134382e-5,0.788596504748682,0.0006375072795058168,-2.862459509943676,-0.00231403355694719,-1.7972620811099205,-0.0014529200332335651,113.89763536340871,0.09207569552417842
147.83562901744722,0.11855303048712688,0.0,143.58494031221306,0.11514429856632964,0.0,138.0,0.11066559743384122,0.0,296.3254945040255,0.23763070930555374,0.0007173001578633571,127.05681546802657,0.10188998834645274,1.2130746446918027e-5,20.778813549420647,0.016663042140674142,16.528124844186493,0.0132543102198769,10.94318453197343,0.008775609087388475,169.26867903599896,0.135740720959101
124.23232323232324,0.10284132717907553,0.0,121.3388429752066,0.10044606206556839,0.0,118.0,0.09768211920529801,0.0,218.89714360293297,0.1812062447044147,0.0006765245340214925,219.44173572306303,0.1816570659959131,1.80088047926906e-5,-95.2094124907398,-0.07881573881683758,-98.10289274785643,-0.08121100393034472,-101.44173572306303,-0.0839749467906151,-0.5445921201300621,-0.0004508212914983989
89.00734618916437,0.07289708942601504,0.0,84.45638200183654,0.06916984602935015,0.0,83.0,0.06797706797706797,0.0,220.920770431785,0.18093429191792385,0.00040566931591515156,78.67473869979429,0.06443467542980695,1.131891637587127e-5,10.332607489370076,0.00846241399620809,5.781643302042255,0.004735170599543204,4.32526130020571,0.0035423925472610196,142.2460317319907,0.1164996164881169
103.35812672176309,0.08670983785382809,0.0,99.30211202938474,0.08330714096424895,0.0,98.0,0.08221476510067115,0.0,200.27473386986668,0.16801571633378076,0.0003163317963297878,101.82626992085025,0.08542472308796162,1.0697853072456451e-5,1.5318568009128342,0.0012851147658664713,-2.5241578914655065,-0.002117582123712672,-3.826269920850251,-0.003209957987290471,98.44846394901643,0.08259099324581914
70.98806244260791,0.05915671870217326,0.0,67.8356290174472,0.05652969084787267,0.0,66.0,0.055,0.0,144.14493535860265,0.1201207794655022,0.00014845348479122333,68.66141311162832,0.057217844259690266,1.0608603609821579e-5,2.326649330979592,0.0019388744424829948,-0.8257840941811168,-0.0006881534118175978,-2.6614131116283204,-0.002217844259690266,75.48352224697433,0.06290293520581194
103.82093663911844,0.08345734456520776,0.0,99.49770431588612,0.07998207742434577,0.0,92.0,0.07395498392282958,0.0,216.94123773996174,0.17439006249193065,3.5010901124572366e-5,92.0926371411788,0.07402945107811801,1.0288807509751322e-5,11.728299497939645,0.00942789348708975,7.405067174707327,0.005952626346227757,-0.09263714117879829,-7.446715528842962e-5,124.84860059878294,0.10036061141381264
131.46097337006427,0.10749057511861346,0.0,127.85032139577594,0.10453828405214713,0.0,129.0,0.1054783319705642,0.0,239.97353247060315,0.1962171156750639,8.828419693427005e-5,126.63437337560231,0.10354405018446632,5.001451156485649e-6,4.826599994461958,0.0039465249341471415,1.2159480201736272,0.0009942338676808132,2.3656266243976916,0.0019342817860978773,113.33915909500084,0.09267306549059758
92.50596877869606,0.07533059346799353,0.0,89.4775022956841,0.07286441555023135,0.0,89.0,0.0724755700325733,0.0,181.52481925879835,0.14782151405439606,3.601331794327717e-6,86.2859126809106,0.07026540120595326,4.674850540210626e-7,6.220056097785459,0.0050651922620402745,3.1915896147735054,0.002599014344278089,2.7140873190894013,0.0022101688266200348,95.23890657788775,0.0775561128484428
102.05050505050507,0.08290049151137699,0.0,99.3067033976125,0.08067157059107433,0.0,105.0,0.08529650690495533,0.0,190.37554742703782,0.15465113519661886,0.0,98.27617502368679,0.0798344232523857,0.0,3.7743300268182765,0.003066068258991292,1.030528373925705,0.0008371473386886291,6.72382497631321,0.00546208365256963,92.09937240335103,0.07481671194423316
75.62809917355372,0.0617876627234916,0.0,72.97979797979798,0.05962401795735129,0.0,70.0,0.05718954248366013,0.0,171.6631641611653,0.14024768313820693,0.0,67.36182288823485,0.055034169026335664,0.0,8.266276285318867,0.0067534936971559364,5.617975091563125,0.004589848931015626,2.6381771117651454,0.002155373457324465,104.30134127293044,0.08521351411187127
103.15518824609737,0.0864670479849936,0.0,101.544536271809,0.08511696250780301,0.0,98.0,0.08214585079631181,0.0,160.92531366684977,0.13489129393700736,0.0,97.6097105462285,0.08181870121226194,0.0,5.545477699868869,0.004648346772731668,3.9348257255804953,0.0032982612955410745,0.39028945377150137,0.0003271495840498767,63.315603120621276,0.05307259272474542
95.40955004591368,0.07984062765348425,0.0,93.08080808080808,0.07789188960737078,0.0,92.0,0.07698744769874477,0.0,248.63336504824707,0.20806139334581344,0.0,84.1428877033676,0.07041245832917792,0.0,11.26666234254607,0.009428169324306332,8.937920377440477,0.007479431278192866,7.857112296632394,0.006574989369566853,164.49047734487948,0.13764893501663553
70.96786042240588,0.057417362801299256,0.0,68.13039485766758,0.05512167868743332,0.0,64.0,0.05177993527508091,0.0,135.8059302202615,0.10987534807464523,0.0,68.164242978799,0.05514906389870469,0.0,2.803617443606882,0.0022682989025945635,-0.03384812113141322,-2.7385211271373222e-5,-4.164242978798995,-0.0033691286236237836,67.6416872414625,0.05472628417594054
102.47566574839303,0.08304348926125853,0.0,99.52249770431588,0.08065032228874869,0.0,101.0,0.08184764991896272,0.0,189.62175489584754,0.15366430704687808,0.0,99.69541730073348,0.08079045162133994,0.0,2.7802484476595453,0.0022530376399185897,-0.17291959641760002,-0.00014012933259124893,1.3045826992665184,0.0010571982976227828,89.92633759511406,0.07287385542553815
90.38292011019283,0.07348204887007546,0.0,87.48209366391185,0.0711236533852942,0.0,86.0,0.06991869918699187,0.0,206.84487757776668,0.1681665671363957,0.0,83.78737945702053,0.06811982069676466,0.0,6.595540653172293,0.005362228173310807,3.6947142068913195,0.003003832688529537,2.212620542979465,0.0017988784902272098,123.05749812074615,0.10004674643963103
